review,label
love these jogging pants the quality is good the price is so affordable thank you supplier and shopee will surely order again next time mabuhay,2.0
idk if fast charger sya kasi tinesting ko kung gumagana gumagana naman kaya all goods hope mag tatagal sya,1.0
plum order red dumating pag tinanggal sa lips walang naiiwan na color,1.0
di masayadong pag pinatayo so im just hoping it will be standing for gatting selfie but then it will tumble down buti nalang hindi mataas pianaglagyan ko,0.0
just fine sakto sa price ang product do not expect super high quality for the price,1.0
some of the product is one size smaller than the size indicated other than that the product is good makapal naman the seller also shipped it immediately,1.0
ok naman sya pang bahay at complete din yung dumating wala din naman syang sira sa seller courier at shopee at kay kuya rider,2.0
not compatible for phone maling kulay ang dumating white order ko pero blue ang dumating,1.0
it third order on this item satisfied buyer here although may mga natatanggal na tahi ipa repair na la ang salamat shopee sa seller at of course sa masisipag na deliverer,1.0
pgka dating damage ung left fan umiikot kaya pala mura quality ung binebenta,0.0
not really good mali yung color na binigay at mas maliit yung size nung green hindi rin sya flexible tulad nakalagay sa product description nila wala rin hangin dun sa bilog at mejo maingay yung fan nya mejo mahina rin yung buga fan nya di rin nagrereply,0.0
wla naman sa product nyo yung ganitong design white ung order pero not floral wla naman kayo floral na design sa picture eh disgusting,0.0
gumagana naman maganda sya seller,2.0
dumating na ganyan kahit maganda pala pag kakabalot ganyan parin partida po naka bubble wrap pa yan ha grabe so disappointed po hindi ko maicharge dahil damage sa may pin charger satisfied naman sa hangin pero bat ganyan may damage na dumating,0.0
so clean so good maintain niyo yang quote niyo na yan,2.0
ok naman sya nagustuhan ko naman kahit manipis sya hindi kona napicturan seller at rider,1.0
this is second order sa shop na ito maganda ang tela jogger kaya lang maliit ang size na nung color dark gray pero ok lang sulit naman thank you seller,1.0
okay lang fit naman siya kaso parang may excess part nag uumbok sa likod ko but still very cheap so okay lang sakin na bumalik kana miss,1.0
electric nkalagay pero pinadala battery so far gumagana naman ewan kon magtagal,1.0
okay naman sya kaso di ko expect na wala palang hotdog pillow yung para sa tagiliran ni baby cguro hindi ko lang na check pag order ko but maganda naman yung product as in sakto din yung design na binigay tapos malaki rin kasya baby kahit umabot one,1.0
good na receive ko na kya late un rate ok naman pa rin naman un quality nya kagaya mga una kong na order sa shop nato thank you seller thank you shopee at sa rider,2.0
ok ok naman ang power kaso lang lumolubog siya then yong fan umiingay pag ayosin yong para di na ayos na pag close pag ayusin naman nag iingay ang fan not satisfying product na disappoint talaga ako,0.0
correct items out of items ung di insakto sa order at description nung items upon check out sana nag inform din si seller before shipping the items pra naman may hustisya sa mga buyers nya pero anyway ang gaganda naman nung mga items,1.0
malakas ung hangin manlalamig mukha mo sana magtagal sinubukan ko muna bago mag rate ok naman ung product almost hours sa akin bago malowbat pero naka high nayon cguro aabot pa xah nang ilang hours if low lang gamitin perfect to pag power bank ka sure na sure,2.0
hindi pantay ung hangin na nilalabas sobrang hina nung nasa right compared sa left,0.0
not good maganda ung item kaso di nag dodouble check ang seller sira sira ang pinapadala,0.0
cover nice appearance salamat at may magagamit na rin ako para makinig music jam habang naglilinis kaso ngayong natry edit ko rating kasi isa lang gumagana kaliwa,1.0
ok lang okay naman item kaso ang daming nasayang dahil di matanggal yung tape na nakadikit next time better if balutin muna plastic bago lagyan pandikit wag mismo yung wallpaper ang itape very inconvenient tanggalin yun lang,0.0
ok ok po yung water bottle na inorder kaso may damage ang isang water bottle sayang pang christmas gift sana,1.0
received defective item ang ang shopee hindi ako pina refund kitang kita naman sa video na nag le leak yung item if could give zero ratings lalo na shopee magbbgay ako,0.0
okay naman sya for its price kaso lang wala syang ka amoy amoy hahahahaha mura lang kasi pamahid lang kung ano ano,1.0
okay naman siya malambot sa paa kaso maliit yung size na napili namin sana po naglalagay kayo add size one ganun sa bawat order para hindi po nageexpect na yung size paa naman eh sakto dun sa size na mabibili namin sayang lang yung tsinelas dalawa pa naman,1.0
kakarating po order ko sobrang ganda po may sticker pa saktong sakto po sa gusto kong tumbler thank you thank you so much po sa seller dto po ulit ako mag ooorder nding ndi tlga sya masisira dahil nakabalot sya tlga,2.0
received na ganito ang packaging nakayupi and opened ang karton dont know if sa seller pa ba ang fault neto or sa delivery rider ipapanregalo pa naman for exchange gift anak ko tapos ganito,0.0
pangit yupi yupi yung box parang di brandnew sobrang low quality madaling masira ang dalu pa maputol sayang lang ko dito pero mabilis delivery order ko kahapon received ko agad ngayon taga province pa ako,0.0
maganda yung item wala akong masabi photo not related pero maganda ang tinda tsaka affordable sya seller bibili ako ulit sa susunod,2.0
ordered bigger size yes it useable but still it the wrong size sellers should be held accountable for like this also the fact that have to take time to do this for their incompetence and dont care if cheap lang yung items kasalanan nila,0.0
good for price ok order ko matagal nga lang dumating after days and mali ung color na dumating green order ko dumating blue both its ok maayos,1.0
ibang item yung dumating sakin pastel motivational water bottle yung order ko pero iba yung nareceive ko lang sya pati color iba din maganda naman sana pero mas gusto ko sana yung malaki,1.0
ang ganda nya add one size tlga sya will order again mabilis ang shipment and god speed love the item very much,2.0
maganda yong parcel ko at ang bilis dumating kasyang kasya sa akin yong size na order ko actually nakaorder na ako pangpangalawa na po thank you sa uulitin,2.0
good ang bilis dumating order ko well packed naman kaso ang tigas pindutan ang hirap buksan tska yung kulay niya hindi siya white gray ang kulay niya at sana mag tagal din,1.0
di ko na napicturan yung item excited kasi yung mga ate ko pero maganda sya sulit ang 28pesos will order again soon salamat seller and courier salamat shopeeeeeee,2.0
lets see ok namn at gumagana kaso wla bubble wrap kaya ko alam kung tatagal nagmesage pa ako kay seller na secure the item dahil delikado pero box at plastik wlang kaht ano na pedeng makasecure at wla din reminder na fragile or handle with care,1.0
five sana kaso may mga napunit parte dahil sa hindi magandang handle siguro parcel but il ove the color though,1.0
maganda at maayos pakaging item para po sa akin star po sa shope na ito,2.0
was hoping for yeezys slides pero dumating is just plain rubber slides well although it comfortable hindi nalang sana ko umasa namay feelings kapa sakin balik kana miss you,0.0
cutie sha and ang lakas ilaw and fan pero bawal ma charge,1.0
mali ang size na pinadala order ko dalawang ang pinadala isang at isang at hindi sumagot maayos si seller sa reklamo ko,0.0
next time paki bubble rap ok nasasayang ung pera customer like this itatapon ko lang dahil kalatkalat at sira na,0.0
hindi na po tulad dati nag price increase pero regular rice lang naman hindi basmati rice regular pita shawarma mas madami pa pipino kaysa sa karne,1.0
good nice product sana matibay ito and magtagal literal na maliit pala talaga xa pwede sa pangmalakasan na ulan but still okay na rin,2.0
nakakadismaya mawala agad ang scent sa vanilla lace di pareho sa na order ko sa other seller sayang bots pa naman ang na order ko,0.0
mahina ung sa audio at pag magsasalita ako sa ka call ko wala naririnig,1.0
good quality ok sya nakakatago taba kaht konti thank you,2.0
maganda po quality dalawa order ko pero ayos po thankyou,2.0
not good sa una lang maganda nag order ulit ako time pangit ang nipis tapos umasa ako baka maganda na kaya nag order ulit ako kaso mas lumala xa wala pakinabang subra nipis na nakaka sugat pa sa baby not good to recommend this shop,0.0
cellphone is not samsung but it is working,1.0
ganda quality product no damage gumagana sya well packed nayupi lang yung box baka sa carrier na yun but its okay ang importante walang basag sira at gumagana sya also nareply din si seller kapag nagchat ka ang bilis pa dumating hihi thankyou po,2.0
overwhelming yung ads akala ko nakakabobo sa restau na to beginner friendly naman pala sila upon visiting may orientation and guide sila how to make hotpot and what are your options they will also assist you sa pagkuha foods may raw and cooked foods madaming options must,2.0
thank you seller safe na safe yung items kaso nag lick lang yung isa huhu,1.0
received order today fast transaction kinabahan ako nung una bka kulang kya may damage but to seller kompleto lahat meron man isang ndamage delivery cguro guys order na kayo dito recommended this shop,2.0
same color yung inorder pero nung dumating iba na yung color nung isa and yung may issue din sa size kasi yung size dapat isa pero yung dumating hindi man lang umabot so sayang yung bayad kasi hindi naman magagamit yung isang item nakaka disappoint,0.0
good maganda sira salamt po,2.0
maganda po excited yung dalawa salamat magagamit nila ito sa study at online class,2.0
so disappointed hindi po naka bubble wrap kaya medyo deform po sya,0.0
galing sauna bigla na lang di gumana ambilis nasira nakakaloka eh habang ginagamit ko bigla na lang tumigil like what the pinalitan ko battery pero wala di pa din naayos nakakaloka,0.0
ayusin nyo serbisyo nyo fast food kayo pero umabot order ko chix at steak via grab ganon katagal according to rider mas nauuna pa sa take out at drive thru bakit ba kami costumer nyo dumadaan sa rider ang order pero kami ang kakain,0.0
plastic ideal gift for christmas product is good and made of plastic the stickers are cute straw for smaller kids,2.0
thankyou seller nasunod yung lahat order ko worth it ang paghihintay,2.0
uwah nakakapayat sobra super cute niya huhu sana magtagal pero so far good quality naman sya esp for its price kuddos to the seller,2.0
super nice quality bili na kayo,2.0
ok naman sabi water proof hindi nahuhulaan,1.0
sa wakas narcv koh ang orders koh thank you seller,1.0
received the product in good condition maganda rin ang kulay at sakto siya pang person makapal rin at sana magtagal yun lang,2.0
poor packing no bubble wrap sira pa yung inpods pero buti di sira yung dalawa,1.0
pwede na handy naman sana may coins pagla rate kasindoon sa isang order ko complete naman patincomments walan akong nakuha dugay ung isang earpiece ayaw gumana check ko ulit kung gagana baka lowbat lang rate ko ulit pag ok na di ko sosoli pero savi may free gift wala,1.0
safe packaging nagana naman po cutie design affordable kaso kala ko pede may battery may slot kasi sa likod pero di naman nagana wala ung hahaha fake lang pero rechargeable naman,2.0
